<html><body><pre>
Object   H     G    Epoch    M         Peri.      Node       Incl.        e           n         a                     NObs NOpp   Arc    r.m.s.       Orbit ID
A10a1Gd 17.1  0.15  K18BI 300.53860   82.93402   78.85396   15.04343  0.4178769  0.38503527   1.8712668                  4   1    0 days 0.23         NEOCPV5058
A10a1Gd 17.1  0.15  K18BI 296.80472   84.10684   79.10120   14.90589  0.3991192  0.39828351   1.8295369                  4   1    0 days 0.23         NEOCPV5059
A10a1Gd 17.1  0.15  K18BI 292.91455   85.40501   79.35330   14.76855  0.3807076  0.41107523   1.7913832                  4   1    0 days 0.23         NEOCPV5060
A10a1Gd 17.1  0.15  K18BI 288.85176   86.84565   79.61112   14.63098  0.3626788  0.42339881   1.7564520                  4   1    0 days 0.23         NEOCPV5061
A10a1Gd 17.1  0.15  K18BI 284.59952   88.44736   79.87442   14.49345  0.3450760  0.43523241   1.7244684                  4   1    0 days 0.23         NEOCPV5062
A10a1Gd 17.1  0.15  K18BI 280.13799   90.23139   80.14333   14.35598  0.3279504  0.44655858   1.6951850                  4   1    0 days 0.23         NEOCPV5063
A10a1Gd 17.1  0.15  K18BI 275.44510   92.22133   80.41787   14.21869  0.3113624  0.45735897   1.6683913                  4   1    0 days 0.23         NEOCPV5064
A10a1Gd 17.1  0.15  K18BI 270.49631   94.44294   80.69838   14.08156  0.2953838  0.46761609   1.6439039                  4   1    0 days 0.23         NEOCPV5065
A10a1Gd 17.1  0.15  K18BI 265.26029   96.92773   80.98539   13.94422  0.2800989  0.47733698   1.6215089                  4   1    0 days 0.23         NEOCPV5066
A10a1Gd 17.1  0.15  K18BI 259.71567   99.70088   81.27774   13.80770  0.2656068  0.48647150   1.6011467                  4   1    0 days 0.23         NEOCPV5067
A10a1Gd 17.1  0.15  K18BI 253.83011  102.79467   81.57626   13.67155  0.2520229  0.49502757   1.5826436                  4   1    0 days 0.23         NEOCPV5068
A10a1Gd 17.1  0.15  K18BI 247.57599  106.23707   81.88154   13.53553  0.2394793  0.50300143   1.5658731                  4   1    0 days 0.23         NEOCPV5069
A10a1Gd 17.1  0.15  K18BI 240.93398  110.04947   82.19280   13.40015  0.2281243  0.51038023   1.5507442                  4   1    0 days 0.23         NEOCPV5070
A10a1Gd 17.1  0.15  K18BI 233.89825  114.23934   82.51028   13.26554  0.2181196  0.51714291   1.5371951                  4   1    0 days 0.23         NEOCPV5071
A10a1Gd 17.1  0.15  K18BI 226.47402  118.80128   82.83446   13.13147  0.2096337  0.52329505   1.5251233                  4   1    0 days 0.23         NEOCPV5072
A10a1Gd 17.1  0.15  K18BI 218.69736  123.70288   83.16382   12.99891  0.2028321  0.52881169   1.5144979                  4   1    0 days 0.23         NEOCPV5073
A10a1Gd 17.1  0.15  K18BI 210.62326  128.88756   83.49984   12.86715  0.1978629  0.53370152   1.5052331                  4   1    0 days 0.23         NEOCPV5074
A10a1Gd 17.1  0.15  K18BI 202.33598  134.27074   83.84297   12.73604  0.1948406  0.53796545   1.4972689                  4   1    0 days 0.23         NEOCPV5075
A10a1Gd 17.1  0.15  K18BI 193.94707  139.74345   84.19208   12.60624  0.1938307  0.54158706   1.4905865                  4   1    0 days 0.23         NEOCPV5076
A10a1Gd 17.1  0.15  K18BI 185.57596  145.18606   84.54791   12.47753  0.1948394  0.54456303   1.4851510                  4   1    0 days 0.23         NEOCPV5077
A10a1Gd 17.1  0.15  K18BI 174.34880  152.29533   85.15230   12.24224  0.1978113  0.54786860   1.4791712                  4   1    0 days 0.23         NEOCPV5078
A10a1Gd 17.1  0.15  K18BI 166.32520  157.29351   85.58285   12.08649  0.2026366  0.54946074   1.4763124                  4   1    0 days 0.23         NEOCPV5079
A10a1Gd 17.1  0.15  K18BI 158.61718  161.96485   86.02469   11.93165  0.2091646  0.55039383   1.4746434                  4   1    0 days 0.23         NEOCPV5080
A10a1Gd 17.1  0.15  K18BI 151.27162  166.26353   86.47731   11.77804  0.2172202  0.55066378   1.4741614                  4   1    0 days 0.23         NEOCPV5081
A10a1Gd 17.1  0.15  K18BI 144.31488  170.16292   86.94352   11.62464  0.2266205  0.55028778   1.4748329                  4   1    0 days 0.23         NEOCPV5082
A10a1Gd 17.1  0.15  K18BI 137.74112  173.66919   87.42171   11.47244  0.2371864  0.54924177   1.4767048                  4   1    0 days 0.23         NEOCPV5083
A10a1Gd 17.1  0.15  K18BI 131.53743  176.79596   87.91255   11.32130  0.2487516  0.54752984   1.4797812                  4   1    0 days 0.23         NEOCPV5084
A10a1Gd 17.1  0.15  K18BI 125.68821  179.55863   88.41981   11.16994  0.2611664  0.54518531   1.4840207                  4   1    0 days 0.23         NEOCPV5085
A10a1Gd 17.1  0.15  K18BI 120.15491  181.99676   88.93991   11.02005  0.2742995  0.54216486   1.4895273                  4   1    0 days 0.23         NEOCPV5086
A10a1Gd 17.1  0.15  K18BI 114.91890  184.12888   89.47755   10.87006  0.2880379  0.53851840   1.4962437                  4   1    0 days 0.23         NEOCPV5087
A10a1Gd 17.1  0.15  K18BI 109.94306  185.99337   90.02974   10.72132  0.3022849  0.53421139   1.5042752                  4   1    0 days 0.23         NEOCPV5088
A10a1Gd 17.1  0.15  K18BI 105.20615  187.61212   90.59877   10.57321  0.3169589  0.52927487   1.5136142                  4   1    0 days 0.23         NEOCPV5089
A10a1Gd 17.1  0.15  K18BI 100.68059  189.01127   91.18620   10.42566  0.3319908  0.52369939   1.5243382                  4   1    0 days 0.23         NEOCPV5090
A10a1Gd 17.1  0.15  K18BI  96.34589  190.21287   91.79204   10.27885  0.3473224  0.51749807   1.5364917                  4   1    0 days 0.23         NEOCPV5091
A10a1Gd 17.1  0.15  K18BI  92.18438  191.23573   92.41674   10.13285  0.3629049  0.51068729   1.5501225                  4   1    0 days 0.23         NEOCPV5092
A10a1Gd 17.1  0.15  K18BI  88.17632  192.09880   93.06139    9.98773  0.3786967  0.50325976   1.5653372                  4   1    0 days 0.23         NEOCPV5093
A10a1Gd 17.1  0.15  K18BI  84.30708  192.81790   93.72604    9.84370  0.3946629  0.49522399   1.5822251                  4   1    0 days 0.23         NEOCPV5094
A10a1Gd 17.1  0.15  K18BI  80.56768  193.40163   94.41323    9.70036  0.4107740  0.48661167   1.6008392                  4   1    0 days 0.23         NEOCPV5095
A10a1Gd 17.1  0.15  K18BI  76.94484  193.86264   95.12415    9.55781  0.4270046  0.47742024   1.6213203                  4   1    0 days 0.23         NEOCPV5096
A10a1Gd 17.1  0.15  K18BI  73.42770  194.21493   95.85653    9.41679  0.4433333  0.46765225   1.6438191                  4   1    0 days 0.23         NEOCPV5097
A10a1Gd 17.1  0.15  K18BI  70.01089  194.46214   96.61403    9.27676  0.4597418  0.45733725   1.6684441                  4   1    0 days 0.23         NEOCPV5098
A10a1Gd 17.1  0.15  K18BI  66.68837  194.61082   97.39750    9.13782  0.4762143  0.44649535   1.6953450                  4   1    0 days 0.23         NEOCPV5099
A10a1Gd 17.1  0.15  K18BI  63.44957  194.67304   98.20588    9.00054  0.4927371  0.43511005   1.7247916                  4   1    0 days 0.23         NEOCPV5100
A10a1Gd 17.1  0.15  K18BI  60.29596  194.64430   99.04467    8.86412  0.5092987  0.42324140   1.7568875                  4   1    0 days 0.23         NEOCPV5101
A10a1Gd 17.1  0.15  K18BI  57.21877  194.53827   99.90954    8.72965  0.5258889  0.41087542   1.7919640                  4   1    0 days 0.23         NEOCPV5102
A10a1Gd 17.1  0.15  K18BI  54.21568  194.35330  100.80613    8.59648  0.5424988  0.39803900   1.8302860                  4   1    0 days 0.23         NEOCPV5103
A10a1Gd 17.1  0.15  K18BI  51.28466  194.09658  101.73077    8.46543  0.5591209  0.38475851   1.8721640                  4   1    0 days 0.23         NEOCPV5104
A10a1Gd 17.1  0.15  K18BI  48.42307  193.76785  102.68783    8.33613  0.5757485  0.37105353   1.9179841                  4   1    0 days 0.23         NEOCPV5105
A10a1Gd 17.1  0.15  K18BI  45.62820  193.36919  103.67952    8.20860  0.5923758  0.35694065   1.9682128                  4   1    0 days 0.23         NEOCPV5106
A10a1Gd 17.2  0.15  K18BI  42.89964  192.90478  104.70363    8.08339  0.6089977  0.34245252   2.0233413                  4   1    0 days 0.23         NEOCPV5107
A10a1Gd 17.2  0.15  K18BI  40.23554  192.37464  105.76373    7.96034  0.6256098  0.32760904   2.0840052                  4   1    0 days 0.23         NEOCPV5108
A10a1Gd 17.2  0.15  K18BI  37.63546  191.78215  106.85866    7.83985  0.6422082  0.31244008   2.1509231                  4   1    0 days 0.23         NEOCPV5109
A10a1Gd 17.2  0.15  K18BI  35.10027  191.12083  107.99567    7.72141  0.6587895  0.29698597   2.2249082                  4   1    0 days 0.23         NEOCPV5110
A10a1Gd 17.2  0.15  K18BI  32.62766  190.40101  109.16902    7.60594  0.6753507  0.28125968   2.3070893                  4   1    0 days 0.23         NEOCPV5111
A10a1Gd 17.2  0.15  K18BI  30.21949  189.62047  110.38079    7.49347  0.6918892  0.26530906   2.3986562                  4   1    0 days 0.23         NEOCPV5112
A10a1Gd 17.1  0.15  K18BI 338.46046   75.05956   75.92151   17.01698  0.6842745  0.18357628   3.0661379                  4   1    0 days 0.23         NEOCPV5113
A10a1Gd 17.1  0.15  K18BI 336.08998   75.44587   76.10752   16.88259  0.6627739  0.20004277   2.8954816                  4   1    0 days 0.23         NEOCPV5114
A10a1Gd 17.1  0.15  K18BI 333.62903   75.86395   76.29704   16.74798  0.6414330  0.21649089   2.7469008                  4   1    0 days 0.23         NEOCPV5115
A10a1Gd 17.1  0.15  K18BI 331.07800   76.31568   76.49059   16.61288  0.6202576  0.23286774   2.6165548                  4   1    0 days 0.23         NEOCPV5116
A10a1Gd 17.1  0.15  K18BI 328.43526   76.80671   76.68768   16.47767  0.5992541  0.24913541   2.5013766                  4   1    0 days 0.23         NEOCPV5117
A10a1Gd 17.1  0.15  K18BI 325.70063   77.33878   76.88872   16.34220  0.5784302  0.26524247   2.3990576                  4   1    0 days 0.23         NEOCPV5118
A10a1Gd 17.1  0.15  K18BI 322.87172   77.91718   77.09369   16.20656  0.5577942  0.28115300   2.3076728                  4   1    0 days 0.23         NEOCPV5119
A10a1Gd 17.1  0.15  K18BI 319.94485   78.54798   77.30288   16.07058  0.5373561  0.29683745   2.2256503                  4   1    0 days 0.23         NEOCPV5120
A10a1Gd 17.1  0.15  K18BI 316.91758   79.23547   77.51628   15.93443  0.5171269  0.31225326   2.1517810                  4   1    0 days 0.23         NEOCPV5121
A10a1Gd 17.1  0.15  K18BI 313.78508   79.98657   77.73406   15.79804  0.4971196  0.32737151   2.0850132                  4   1    0 days 0.23         NEOCPV5122
A10a1Gd 17.1  0.15  K18BI 310.54162   80.80920   77.95614   15.66157  0.4773490  0.34216450   2.0244765                  4   1    0 days 0.23         NEOCPV5123
A10a1Gd 17.1  0.15  K18BI 307.18113   81.71089   78.18290   15.52488  0.4578324  0.35660092   1.9694626                  4   1    0 days 0.23         NEOCPV5124
A10a1Gd 17.1  0.15  K18BI 303.69590   82.70127   78.41431   15.38810  0.4385897  0.37065399   1.9193622                  4   1    0 days 0.23         NEOCPV5125
A10a1Gd 17.1  0.15  K18BI 300.07588   83.79185   78.65075   15.25104  0.4196442  0.38430464   1.8736378                  4   1    0 days 0.23         NEOCPV5126
A10a1Gd 17.1  0.15  K18BI 296.31132   84.99450   78.89180   15.11411  0.4010232  0.39752293   1.8318697                  4   1    0 days 0.23         NEOCPV5127
A10a1Gd 17.1  0.15  K18BI 292.38812   86.32432   79.13810   14.97697  0.3827585  0.41029645   1.7936493                  4   1    0 days 0.23         NEOCPV5128
A10a1Gd 17.1  0.15  K18BI 288.29252   87.79671   79.38964   14.83976  0.3648876  0.42259963   1.7586657                  4   1    0 days 0.23         NEOCPV5129
A10a1Gd 17.1  0.15  K18BI 284.00806   89.42992   79.64623   14.70272  0.3474545  0.43441162   1.7266399                  4   1    0 days 0.23         NEOCPV5130
A10a1Gd 17.1  0.15  K18BI 279.51517   91.24441   79.90848   14.56558  0.3305112  0.44571754   1.6973168                  4   1    0 days 0.23         NEOCPV5131
A10a1Gd 17.1  0.15  K18BI 274.79214   93.26356   80.17619   14.42855  0.3141189  0.45650226   1.6704780                  4   1    0 days 0.23         NEOCPV5132
A10a1Gd 17.1  0.15  K18BI 269.81769   95.51062   80.44925   14.29192  0.2983494  0.46673786   1.6459654                  4   1    0 days 0.23         NEOCPV5133
A10a1Gd 17.1  0.15  K18BI 264.56262   98.01493   80.72833   14.15526  0.2832873  0.47642988   1.6235664                  4   1    0 days 0.23         NEOCPV5134
A10a1Gd 17.1  0.15  K18BI 259.00216  100.80302   81.01335   14.01882  0.2690308  0.48555659   1.6031573                  4   1    0 days 0.23         NEOCPV5135
A10a1Gd 17.1  0.15  K18BI 253.10997  103.90254   81.30420   13.88273  0.2556934  0.49410862   1.5846053                  4   1    0 days 0.23         NEOCPV5136
A10a1Gd 17.1  0.15  K18BI 246.86314  107.33752   81.60101   13.74705  0.2434043  0.50207548   1.5677978                  4   1    0 days 0.23         NEOCPV5137
A10a1Gd 17.1  0.15  K18BI 240.25048  111.12235   81.90304   13.61246  0.2323067  0.50942572   1.5526806                  4   1    0 days 0.23         NEOCPV5138
A10a1Gd 17.1  0.15  K18BI 233.25875  115.26814   82.21161   13.47807  0.2225555  0.51618593   1.5390945                  4   1    0 days 0.23         NEOCPV5139
A10a1Gd 17.1  0.15  K18BI 225.90468  119.76070   82.52662   13.34433  0.2143100  0.52232491   1.5270112                  4   1    0 days 0.23         NEOCPV5140
A10a1Gd 17.1  0.15  K18BI 218.22018  124.57013   82.84677   13.21185  0.2077249  0.52783945   1.5163571                  4   1    0 days 0.23         NEOCPV5141
A10a1Gd 17.1  0.15  K18BI 210.26231  129.63912   83.17308   13.08028  0.2029369  0.53272507   1.5070718                  4   1    0 days 0.23         NEOCPV5142
A10a1Gd 17.1  0.15  K18BI 202.11078  134.88779   83.50581   12.94950  0.2000498  0.53698356   1.4990935                  4   1    0 days 0.23         NEOCPV5143
A10a1Gd 17.1  0.15  K18BI 193.86823  140.21493   83.84456   12.81981  0.1991214  0.54060397   1.4923931                  4   1    0 days 0.23         NEOCPV5144
A10a1Gd 17.1  0.15  K18BI 185.64510  145.50954   84.19052   12.69082  0.2001543  0.54358189   1.4869375                  4   1    0 days 0.23         NEOCPV5145
A10a1Gd 17.1  0.15  K18BI 174.55207  152.46528   84.78202   12.45363  0.2030949  0.54689560   1.4809251                  4   1    0 days 0.23         NEOCPV5146
A10a1Gd 17.1  0.15  K18BI 166.65677  157.33784   85.20041   12.29761  0.2078391  0.54848382   1.4780649                  4   1    0 days 0.23         NEOCPV5147
A10a1Gd 17.1  0.15  K18BI 159.05557  161.90556   85.62899   12.14276  0.2142451  0.54940801   1.4764069                  4   1    0 days 0.23         NEOCPV5148
A10a1Gd 17.1  0.15  K18BI 151.79567  166.12182   86.06856   11.98880  0.2221481  0.54967218   1.4759338                  4   1    0 days 0.23         NEOCPV5149
A10a1Gd 17.1  0.15  K18BI 144.90119  169.96310   86.52022   11.83542  0.2313749  0.54928400   1.4766291                  4   1    0 days 0.23         NEOCPV5150
A10a1Gd 17.1  0.15  K18BI 138.37648  173.42543   86.98511   11.68233  0.2417552  0.54825125   1.4784829                  4   1    0 days 0.23         NEOCPV5151
A10a1Gd 17.1  0.15  K18BI 132.20375  176.52665   87.46192   11.53039  0.2531293  0.54654969   1.4815499                  4   1    0 days 0.23         NEOCPV5152
A10a1Gd 17.1  0.15  K18BI 126.36529  179.28483   87.95217   11.37916  0.2653527  0.54418972   1.4858301                  4   1    0 days 0.23         NEOCPV5153
A10a1Gd 17.1  0.15  K18BI 120.83801  181.72360   88.45699   11.22840  0.2782979  0.54118142   1.4913313                  4   1    0 days 0.23         NEOCPV5154
A10a1Gd 17.1  0.15  K18BI 115.59679  183.86945   88.97661   11.07818  0.2918541  0.53753585   1.4980665                  4   1    0 days 0.23         NEOCPV5155
A10a1Gd 17.1  0.15  K18BI 110.60887  185.75465   89.51053   10.92905  0.3059261  0.53322818   1.5061237                  4   1    0 days 0.23         NEOCPV5156
A10a1Gd 17.1  0.15  K18BI 105.85708  187.39636   90.06253   10.77989  0.3204330  0.52830105   1.5154737                  4   1    0 days 0.23         NEOCPV5157
A10a1Gd 17.1  0.15  K18BI 101.31199  188.82555   90.63011   10.63181  0.3353059  0.52272950   1.5262232                  4   1    0 days 0.23         NEOCPV5158
A10a1Gd 17.1  0.15  K18BI  96.95794  190.05827   91.21565   10.48423  0.3504866  0.51654631   1.5383785                  4   1    0 days 0.23         NEOCPV5159
A10a1Gd 17.1  0.15  K18BI  92.77248  191.11673   91.81931   10.33747  0.3659258  0.50973854   1.5520453                  4   1    0 days 0.23         NEOCPV5160
A10a1Gd 17.1  0.15  K18BI  88.73882  192.01805   92.44180   10.19159  0.3815819  0.50231064   1.5673084                  4   1    0 days 0.23         NEOCPV5161
A10a1Gd 17.1  0.15  K18BI  84.84848  192.77265   93.08399   10.04644  0.3974192  0.49430420   1.5841873                  4   1    0 days 0.23         NEOCPV5162
A10a1Gd 17.1  0.15  K18BI  81.08353  193.39608   93.74789    9.90200  0.4134079  0.48569748   1.6028473                  4   1    0 days 0.23         NEOCPV5163
A10a1Gd 17.1  0.15  K18BI  77.43618  193.89993   94.43166    9.75882  0.4295221  0.47651831   1.6233655                  4   1    0 days 0.23         NEOCPV5164
A10a1Gd 17.1  0.15  K18BI  73.89658  194.29059   95.13986    9.61622  0.4457398  0.46677496   1.6458782                  4   1    0 days 0.23         NEOCPV5165
A10a1Gd 17.1  0.15  K18BI  70.45708  194.57854   95.87093    9.47477  0.4620424  0.45648220   1.6705269                  4   1    0 days 0.23         NEOCPV5166
